0 0.0000006
1.192e-005 0.0000006
0.00525224 0.0000006
4.34218664 0.0000006
15 0.0000006
15.00010326 0.0000006
15.19251036 0.0000006
20.000005 0.0000006
20.000005 4.95868
20.00000502 4.95868
20.00000991 4.95868
20.00107296 4.95868
20.1310223 4.95868
20.20202828 4.95868
20.20208234 4.95868
20.20208325 4.95868
20.20230156 4.95868
20.45370047 4.95868
20.60462719 4.95868
20.60541194 4.95868
20.60541228 4.95868
20.60541648 4.95868
20.61339576 4.95868
21.00756492 4.95868
21.00857743 4.95868
21.00858082 4.95868
21.00858129 4.95868
21.00858534 4.95868
21.01603622 4.95868
21.35148962 4.95868
21.41189744 4.95868
21.41193129 4.95868
21.41193171 4.95868
21.41193229 4.95868
21.4119364 4.95868
21.41213447 4.95868
21.41213552 4.95868
21.41213613 4.95868
21.41234875 4.95868
21.65718982 4.95868
21.81534736 4.95868
21.81541262 4.95868
21.81541317 4.95868
21.81541381 4.95868
21.81541441 4.95868
21.815415 4.95868
21.81541577 4.95868
21.81560975 4.95868
22.21288192 4.95868
22.21866253 4.95868
22.21866322 4.95868
22.21873203 4.95868
22.35965203 4.95868
22.62184618 4.95868
22.62186875 4.95868
22.62186948 4.95868
22.62206546 4.95868
23.02342143 4.95868
23.02512019 4.95868
23.02512352 4.95868
23.0251239 4.95868
23.02512458 4.95868
23.02557804 4.95868
23.34451656 4.95868
23.42776722 4.95868
23.42847925 4.95868
23.42847963 4.95868
23.42848014 4.95868
23.42848115 4.95868
23.42849792 4.95868
23.42849838 4.95868
23.42849885 4.95868
23.42850175 4.95868
23.42850255 4.95868
23.42850308 4.95868
23.42850378 4.95868
23.42851901 4.95868
23.45896806 4.95868
23.81691919 4.95868
23.8317421 4.95868
23.83175169 4.95868
23.83175192 4.95868
23.83175246 4.95868
23.83175309 4.95868
23.83175593 4.95868
23.83554149 4.95868
24.16504606 4.95868
24.23506504 4.95868
24.23507745 4.95868
24.23507792 4.95868
24.23507844 4.95868
24.2351097 4.95868
24.23512495 4.95868
24.2351254 4.95868
24.23512588 4.95868
24.23513002 4.95868
24.23514382 4.95868
24.23514441 4.95868
24.23514581 4.95868
24.2352605 4.95868
24.23526494 4.95868
24.23526575 4.95868
24.23596883 4.95868
24.57290695 4.95868
24.63858878 4.95868
24.63862304 4.95868
24.63862383 4.95868
24.63914356 4.95868
24.88821945 4.95868
25.04159956 4.95868
25.04161991 4.95868
25.04162043 4.95868
25.04162081 4.95868
25.0416214 4.95868
25.04162192 4.95868
25.0416313 4.95868
25.04163256 4.95868
25.04163309 4.95868
25.0416336 4.95868
25.04163431 4.95868
25.04204776 4.95868
25.33284457 4.95868
25.44497233 4.95868
25.44497758 4.95868
25.44497909 4.95868
25.44704127 4.95868
25.82873065 4.95868
25.84827047 4.95868
25.84828251 4.95868
25.84828293 4.95868
25.84829592 4.95868
25.8742817 4.95868
26.25085338 4.95868
26.25148841 4.95868
26.25148916 4.95868
26.25148971 4.95868
26.25149058 4.95868
26.25151258 4.95868
26.2515172 4.95868
26.25151793 4.95868
26.25160552 4.95868
26.43098883 4.95868
26.65287379 4.95868
26.65439697 4.95868
26.65439748 4.95868
26.65439798 4.95868
26.6543986 4.95868
26.65445027 4.95868
26.76026957 4.95868
27.05772561 4.95868
27.05773106 4.95868
27.0577317 4.95868
27.05773662 4.95868
27.05788971 4.95868
27.05789057 4.95868
27.05789109 4.95868
27.05789179 4.95868
27.05795138 4.95868
27.17958031 4.95868
27.46104401 4.95868
27.46111567 4.95868
27.46111706 4.95868
27.46235478 4.95868
27.77812834 4.95868
27.86434932 4.95868
27.86435052 4.95868
27.86435099 4.95868
27.86435161 4.95868
27.86435199 4.95868
27.86435253 4.95868
27.86435291 4.95868
27.86435355 4.95868
27.86441178 4.95868
27.98366821 4.95868
28.263312 4.95868
28.26770146 4.95868
28.26770286 4.95868
28.26770341 4.95868
28.26770412 4.95868
28.26770474 4.95868
28.26774738 4.95868
28.35478296 4.95868
28.67093004 4.95868
28.67100136 4.95868
28.67100171 4.95868
28.67100224 4.95868
28.67100377 4.95868
28.67113392 4.95868
28.67113868 4.95868
28.67113921 4.95868
28.67114015 4.95868
28.67153185 4.95868
28.67161061 4.95868
28.67161108 4.95868
28.67161168 4.95868
28.67161242 4.95868
28.67168679 4.95868
28.82042161 4.95868
29.07356872 4.95868
29.07494245 4.95868
129.07494461 104.95868
29.07494512 4.95868
29.07494569 4.95868
29.07494708 4.95868
29.07686325 4.95868
29.35100922 4.95868
29.4780174 4.95868
29.47810191 4.95868
29.4781022 4.95868
29.47810271 4.95868
29.47810334 4.95868
29.4781058 4.95868
29.48193116 4.95868
29.81489998 4.95868
29.88133826 4.95868
29.88144349 4.95868
29.88144444 4.95868
29.88214264 4.95868
30.00000467 4.95868
30.0000054 4.95868
30.0000054 0.0000006
30.00000545 0.0000006
30.00001189 0.0000006
30.00037094 0.0000006
30.00134488 0.0000006
30.20840394 0.0000006
39.63149406 0.0000006
47.5 0.0000006
50 0.0000006
